alpha,policy,upc,product_name,value,promotion_count,total_depth,schedule_supported
2.35,dynamic,3800000127,3800000127,170.13788410894077,4,1.2,False
2.35,dynamic,1600066510,1600066510,319.8010250959396,4,1.2,False
2.35,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
2.35,dynamic,3800000110,3800000110,194.79175985129672,4,1.2,False
2.35,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
2.35,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
2.35,myopic,3800000120,3800000120,227.59605244000744,4,1.2,True
2.35,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
2.35,myopic,3800000127,3800000127,170.13788410894077,4,1.2,False
2.35,myopic,1600066510,1600066510,318.50648245350516,4,1.2,False
2.35,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
2.35,myopic,3800000110,3800000110,192.7325778710047,4,1.2,False
2.36,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
2.36,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
2.36,dynamic,3800000120,3800000120,228.5429853586832,4,1.2,True
2.36,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
2.36,dynamic,3800000127,3800000127,170.70546498397192,4,1.2,False
2.36,dynamic,1600066510,1600066510,320.9015712568919,4,1.2,False
2.36,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
2.36,dynamic,3800000110,3800000110,195.75569183352783,4,1.2,False
2.36,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
2.36,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
2.36,myopic,3800000120,3800000120,228.43188332796086,4,1.2,True
2.36,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
2.36,myopic,3800000127,3800000127,170.70546498397192,4,1.2,False
2.36,myopic,1600066510,1600066510,319.60949098453517,4,1.2,False
2.36,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
2.36,myopic,3800000110,3800000110,193.69555500780734,4,1.2,False
2.37,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
2.37,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
2.37,dynamic,3800000120,3800000120,229.37834716281887,4,1.2,True
2.37,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
2.37,dynamic,3800000127,3800000127,171.27304585900308,4,1.2,False
2.37,dynamic,1600066510,1600066510,322.00211741784415,4,1.2,False
2.37,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
2.37,dynamic,3800000110,3800000110,196.719623815759,4,1.2,False
2.37,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
2.37,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
2.37,myopic,3800000120,3800000120,229.2677142159143,4,1.2,True
2.37,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
2.37,myopic,3800000127,3800000127,171.27304585900308,4,1.2,False
2.37,myopic,1600066510,1600066510,320.71249951556524,4,1.2,False
2.37,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
2.37,myopic,3800000110,3800000110,194.6585321446101,4,1.2,False
2.38,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
2.38,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
2.38,dynamic,3800000120,3800000120,230.2137089669545,4,1.2,True
2.38,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
2.38,dynamic,3800000127,3800000127,171.84062673403423,4,1.2,False
2.38,dynamic,1600066510,1600066510,323.10266357879635,4,1.2,False
2.38,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
2.38,dynamic,3800000110,3800000110,197.68355579799012,4,1.2,False
2.38,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
2.38,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
2.38,myopic,3800000120,3800000120,230.10354510386776,4,1.2,True
2.38,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
2.38,myopic,3800000127,3800000127,171.84062673403423,4,1.2,False
2.38,myopic,1600066510,1600066510,321.8155080465952,4,1.2,False
2.38,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
2.38,myopic,3800000110,3800000110,195.62150928141273,4,1.2,False
2.39,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
2.39,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
2.39,dynamic,3800000120,3800000120,231.04907077109016,4,1.2,True
2.39,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
2.39,dynamic,3800000127,3800000127,172.40820760906539,4,1.2,False
2.39,dynamic,1600066510,1600066510,324.2032097397487,4,1.2,False
2.39,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
2.39,dynamic,3800000110,3800000110,198.6474877802213,4,1.2,False
2.39,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
2.39,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
2.39,myopic,3800000120,3800000120,230.9393759918212,4,1.2,True
2.39,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
2.39,myopic,3800000127,3800000127,172.40820760906539,4,1.2,False
2.39,myopic,1600066510,1600066510,322.91851657762527,4,1.2,False
2.39,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
2.39,myopic,3800000110,3800000110,196.58448641821542,4,1.2,False
2.4,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
2.4,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
2.4,dynamic,3800000120,3800000120,231.88443257522576,4,1.2,True
2.4,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
2.4,dynamic,3800000127,3800000127,172.97578848409654,4,1.2,False
2.4,dynamic,1600066510,1600066510,325.3037559007009,4,1.2,False
2.4,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
2.4,dynamic,3800000110,3800000110,199.6114197624524,4,1.2,False
2.4,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
2.4,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
2.4,myopic,3800000120,3800000120,231.77520687977463,4,1.2,True
2.4,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
2.4,myopic,3800000127,3800000127,172.97578848409654,4,1.2,False
2.4,myopic,1600066510,1600066510,324.0215251086553,4,1.2,False
2.4,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
2.4,myopic,3800000110,3800000110,197.54746355501806,4,1.2,False
2.41,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
2.41,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
2.41,dynamic,3800000120,3800000120,232.71979437936142,4,1.2,True
2.41,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
2.41,dynamic,3800000127,3800000127,173.5433693591277,4,1.2,False
2.41,dynamic,1600066510,1600066510,326.40430206165314,4,1.2,False
2.41,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
2.41,dynamic,3800000110,3800000110,200.5753517446836,4,1.2,False
2.41,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
2.41,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
2.41,myopic,3800000120,3800000120,232.61103776772808,4,1.2,True
2.41,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
2.41,myopic,3800000127,3800000127,173.5433693591277,4,1.2,False
2.41,myopic,1600066510,1600066510,325.1245336396853,4,1.2,False
2.41,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
2.41,myopic,3800000110,3800000110,198.51044069182075,4,1.2,False
2.42,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
2.42,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
2.42,dynamic,3800000120,3800000120,233.55515618349705,4,1.2,True
2.42,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
2.42,dynamic,3800000127,3800000127,174.11095023415885,4,1.2,False
2.42,dynamic,1600066510,1600066510,327.5048482226054,4,1.2,False
2.42,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
2.42,dynamic,3800000110,3800000110,201.5392837269147,4,1.2,False
2.42,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
2.42,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
2.42,myopic,3800000120,3800000120,233.4468686556815,4,1.2,True
2.42,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
2.42,myopic,3800000127,3800000127,174.11095023415885,4,1.2,False
2.42,myopic,1600066510,1600066510,326.2275421707153,4,1.2,False
2.42,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
2.42,myopic,3800000110,3800000110,199.47341782862344,4,1.2,False
2.43,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
2.43,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
2.43,dynamic,3800000120,3800000120,234.3905179876327,4,1.2,True
2.43,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
2.43,dynamic,3800000127,3800000127,174.67853110919,4,1.2,False
2.43,dynamic,1600066510,1600066510,328.60539438355767,4,1.2,False
2.43,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
2.43,dynamic,3800000110,3800000110,202.50321570914585,4,1.2,False
2.43,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
2.43,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
2.43,myopic,3800000120,3800000120,234.28269954363498,4,1.2,True
2.43,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
2.43,myopic,3800000127,3800000127,174.67853110919,4,1.2,False
2.43,myopic,1600066510,1600066510,327.3305507017453,4,1.2,False
2.43,myopic,3800001611,3800001611,224.91093444824176,0,0.0,True
2.43,myopic,3800000110,3800000110,200.43639496542613,4,1.2,False
2.44,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
2.44,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
2.44,dynamic,3800000120,3800000120,235.22587979176834,4,1.2,True
2.44,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
2.44,dynamic,3800000127,3800000127,175.24611198422116,4,1.2,False
2.44,dynamic,1600066510,1600066510,329.7059405445099,4,1.2,False
2.44,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
2.44,dynamic,3800000110,3800000110,203.46714769137697,4,1.2,False
2.44,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
2.44,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
2.44,myopic,3800000120,3800000120,235.1185304315884,4,1.2,True
2.44,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
2.44,myopic,3800000127,3800000127,175.24611198422116,4,1.2,False
2.44,myopic,1600066510,1600066510,328.43355923277534,4,1.2,False
2.44,myopic,3800001611,3800001611,210.84277002058033,4,1.2,False
2.44,myopic,3800000110,3800000110,201.39937210222877,4,1.2,False
2.45,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
2.45,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
2.45,dynamic,3800000120,3800000120,236.061241595904,4,1.2,True
2.45,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
2.45,dynamic,3800000127,3800000127,175.8136928592523,4,1.2,False
2.45,dynamic,1600066510,1600066510,330.80648670546213,4,1.2,False
2.45,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
2.45,dynamic,3800000110,3800000110,204.43107967360814,4,1.2,False
2.45,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
2.45,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
2.45,myopic,3800000120,3800000120,235.95436131954185,4,1.2,True
2.45,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
2.45,myopic,3800000127,3800000127,175.8136928592523,4,1.2,False
2.45,myopic,1600066510,1600066510,329.5365677638054,4,1.2,False
2.45,myopic,3800001611,3800001611,211.544311672926,4,1.2,False
2.45,myopic,3800000110,3800000110,202.36234923903146,4,1.2,False
2.46,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
2.46,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
2.46,dynamic,3800000120,3800000120,236.89660340003962,4,1.2,True
2.46,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
2.46,dynamic,3800000127,3800000127,176.38127373428344,4,1.2,False
2.46,dynamic,1600066510,1600066510,331.9070328664144,4,1.2,False
2.46,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
2.46,dynamic,3800000110,3800000110,205.39501165583926,4,1.2,False
2.46,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
2.46,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
2.46,myopic,3800000120,3800000120,236.79019220749527,4,1.2,True
2.46,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
2.46,myopic,3800000127,3800000127,176.38127373428344,4,1.2,False
2.46,myopic,1600066510,1600066510,330.63957629483536,4,1.2,False
2.46,myopic,3800001611,3800001611,212.24585332527164,4,1.2,False
2.46,myopic,3800000110,3800000110,203.3253263758341,4,1.2,False
2.47,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
2.47,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
2.47,dynamic,3800000120,3800000120,237.73196520417528,4,1.2,True
2.47,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
2.47,dynamic,3800000127,3800000127,176.94885460931462,4,1.2,False
2.47,dynamic,1600066510,1600066510,333.00757902736666,4,1.2,False
2.47,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
2.47,dynamic,3800000110,3800000110,206.35894363807043,4,1.2,False
2.47,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
2.47,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
2.47,myopic,3800000120,3800000120,237.62602309544874,4,1.2,True
2.47,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
2.47,myopic,3800000127,3800000127,176.94885460931462,4,1.2,False
2.47,myopic,1600066510,1600066510,331.74258482586544,4,1.2,False
2.47,myopic,3800001611,3800001611,212.9473949776173,4,1.2,False
2.47,myopic,3800000110,3800000110,204.2883035126368,4,1.2,False
2.48,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
2.48,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
2.48,dynamic,3800000120,3800000120,238.56732700831088,4,1.2,True
2.48,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
2.48,dynamic,3800000127,3800000127,177.51643548434575,4,1.2,False
2.48,dynamic,1600066510,1600066510,334.10812518831887,4,1.2,False
2.48,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
2.48,dynamic,3800000110,3800000110,207.32287562030155,4,1.2,False
2.48,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
2.48,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
2.48,myopic,3800000120,3800000120,238.46185398340216,4,1.2,True
2.48,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
2.48,myopic,3800000127,3800000127,177.51643548434575,4,1.2,False
2.48,myopic,1600066510,1600066510,332.84559335689545,4,1.2,False
2.48,myopic,3800001611,3800001611,213.64893662996295,4,1.2,False
2.48,myopic,3800000110,3800000110,205.25128064943948,4,1.2,False
2.49,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
2.49,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
2.49,dynamic,3800000120,3800000120,239.40268881244657,4,1.2,True
2.49,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
2.49,dynamic,3800000127,3800000127,178.08401635937693,4,1.2,False
2.49,dynamic,1600066510,1600066510,335.2086713492712,4,1.2,False
2.49,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
2.49,dynamic,3800000110,3800000110,208.2868076025327,4,1.2,False
2.49,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
2.49,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
2.49,myopic,3800000120,3800000120,239.14050443852744,4,1.2,True
2.49,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
2.49,myopic,3800000127,3800000127,178.08401635937693,4,1.2,False
2.49,myopic,1600066510,1600066510,333.579571150589,4,1.2,False
2.49,myopic,3800001611,3800001611,214.35047828230864,4,1.2,False
2.49,myopic,3800000110,3800000110,206.21425778624217,4,1.2,False
2.5,dynamic,1600066610,1600066610,319.8865966796869,0,0.0,True
2.5,dynamic,1600066590,1600066590,270.52459716796875,0,0.0,True
2.5,dynamic,3800000120,3800000120,240.23805061658217,4,1.2,True
2.5,dynamic,3800001520,3800001520,221.67314147949202,0,0.0,True
2.5,dynamic,3800000127,3800000127,178.65159723440806,4,1.2,False
2.5,dynamic,1600066510,1600066510,336.3092175102234,4,1.2,False
2.5,dynamic,3800001611,3800001611,224.91093444824176,0,0.0,True
2.5,dynamic,3800000110,3800000110,209.25073958476383,4,1.2,False
2.5,myopic,1600066610,1600066610,319.8865966796869,0,0.0,True
2.5,myopic,1600066590,1600066590,270.52459716796875,0,0.0,True
2.5,myopic,3800000120,3800000120,239.97215617338816,4,1.2,True
2.5,myopic,3800001520,3800001520,221.67314147949202,0,0.0,True
2.5,myopic,3800000127,3800000127,178.65159723440806,4,1.2,False
2.5,myopic,1600066510,1600066510,334.6881224425634,4,1.2,False
2.5,myopic,3800001611,3800001611,215.05201993465428,4,1.2,False
2.5,myopic,3800000110,3800000110,207.1772349230448,4,1.2,False
